TotalAmount,CustomerID,Country,CountryRegionCode,Group,PersonID,PersonType,DateFirstPurchase,BirthDate,AGE,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
89.970000,19373,Germany,DE,Europe,9827,IN,"2004-01-06 00:00:00.000000","1976-09-12 00:00:00.000000",49,S,0-25000,F,0,"High School",Manual,0,1
29.480000,19374,France,FR,Europe,14952,IN,"2004-04-09 00:00:00.000000","1975-04-02 00:00:00.000000",50,S,0-25000,F,0,"High School",Manual,0,1
120.460000,19375,Germany,DE,Europe,12779,IN,"2003-10-18 00:00:00.000000","1975-11-28 00:00:00.000000",50,S,0-25000,M,0,"High School",Manual,0,1
29.480000,19376,France,FR,Europe,7773,IN,"2004-05-25 00:00:00.000000","1976-04-28 00:00:00.000000",49,S,0-25000,F,0,"High School",Manual,0,1
115.920000,19377,Germany,DE,Europe,8213,IN,"2004-07-23 00:00:00.000000","1976-02-26 00:00:00.000000",49,S,25001-50000,M,0,"Partial College",Clerical,0,1
24.990000,19378,"United Kingdom",GB,Europe,4780,IN,"2004-06-25 00:00:00.000000","1976-05-02 00:00:00.000000",49,S,25001-50000,M,0,"Partial College",Clerical,0,1
103.460000,19379,"United Kingdom",GB,Europe,20773,IN,"2004-04-19 00:00:00.000000","1974-11-23 00:00:00.000000",51,S,0-25000,F,0,"Partial High School",Manual,1,2
1934.750000,19380,France,FR,Europe,11392,IN,"2003-03-01 00:00:00.000000","1975-07-11 00:00:00.000000",50,S,25001-50000,M,0,"Partial College",Clerical,0,1
1953.470000,19381,France,FR,Europe,18479,IN,"2003-03-24 00:00:00.000000","1975-01-12 00:00:00.000000",51,S,25001-50000,F,0,"Partial College",Clerical,0,1
3443.787500,19382,"United Kingdom",GB,Europe,16898,IN,"2003-01-17 00:00:00.000000","1975-10-25 00:00:00.000000",50,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,0
119.960000,19383,Germany,DE,Europe,13322,IN,"2003-09-07 00:00:00.000000","1973-03-03 00:00:00.000000",52,S,0-25000,M,0,"Partial High School",Manual,0,2
32.280000,19384,Germany,DE,Europe,9582,IN,"2004-06-23 00:00:00.000000","1973-09-05 00:00:00.000000",52,S,0-25000,M,0,"Partial High School",Manual,0,2
116.950000,19385,Germany,DE,Europe,11953,IN,"2004-06-03 00:00:00.000000","1973-01-23 00:00:00.000000",52,S,0-25000,F,0,"Partial High School",Manual,0,2
1938.470000,19386,France,FR,Europe,15871,IN,"2003-03-11 00:00:00.000000","1974-06-25 00:00:00.000000",51,S,25001-50000,M,0,"Partial College",Clerical,0,1
2464.058200,19387,Germany,DE,Europe,3279,IN,"2001-12-28 00:00:00.000000","1974-03-25 00:00:00.000000",51,M,25001-50000,F,0,"Partial College",Clerical,0,1
45.220000,19388,Germany,DE,Europe,6598,IN,"2003-10-19 00:00:00.000000","1980-07-27 00:00:00.000000",45,S,0-25000,M,0,"Partial High School",Manual,0,2
138.450000,19389,"United Kingdom",GB,Europe,4290,IN,"2003-11-22 00:00:00.000000","1978-05-16 00:00:00.000000",47,S,25001-50000,M,0,"Partial College",Clerical,0,1
4.990000,19390,France,FR,Europe,8104,IN,"2004-02-03 00:00:00.000000","1978-10-03 00:00:00.000000",47,S,25001-50000,M,0,"Partial College",Clerical,0,1
42.930000,19391,Germany,DE,Europe,7827,IN,"2004-03-27 00:00:00.000000","1978-10-02 00:00:00.000000",47,S,25001-50000,M,0,"High School",Manual,0,1
27.280000,19392,"United Kingdom",GB,Europe,7796,IN,"2003-08-20 00:00:00.000000","1978-02-16 00:00:00.000000",47,S,25001-50000,M,0,"High School",Manual,0,1
1134.470000,19393,Southwest,US,"North America",4079,IN,"2003-07-11 00:00:00.000000","1961-11-17 00:00:00.000000",64,M,25001-50000,M,4,"High School","Skilled Manual",0,2
1155.480000,19394,Canada,CA,"North America",16320,IN,"2003-12-14 00:00:00.000000","1961-06-16 00:00:00.000000",64,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
1155.480000,19395,Southwest,US,"North America",6274,IN,"2003-08-28 00:00:00.000000","1960-06-01 00:00:00.000000",65,S,25001-50000,M,4,"High School","Skilled Manual",1,2
1169.460000,19396,Northwest,US,"North America",7425,IN,"2003-08-31 00:00:00.000000","1960-03-11 00:00:00.000000",65,S,25001-50000,F,4,"High School","Skilled Manual",1,4
78.980000,19397,Southwest,US,"North America",17216,IN,"2004-03-10 00:00:00.000000","1960-08-27 00:00:00.000000",65,S,25001-50000,M,0,"Bachelors ",Professional,1,1
69.990000,19398,Southwest,US,"North America",6972,IN,"2004-05-12 00:00:00.000000","1960-10-09 00:00:00.000000",65,S,25001-50000,M,0,"Bachelors ",Professional,1,1
151.430000,19399,Canada,CA,"North America",18599,IN,"2003-11-03 00:00:00.000000","1960-10-10 00:00:00.000000",65,S,25001-50000,M,0,"Bachelors ",Professional,0,1
1179.470000,19400,Canada,CA,"North America",13316,IN,"2003-12-18 00:00:00.000000","1967-03-11 00:00:00.000000",58,S,25001-50000,M,0,"Partial College","Skilled Manual",1,1
1170.480000,19401,Southwest,US,"North America",17030,IN,"2003-08-26 00:00:00.000000","1967-06-12 00:00:00.000000",58,S,50001-75000,M,0,"Graduate Degree",Professional,0,1
1254.470000,19402,Southwest,US,"North America",4027,IN,"2003-08-14 00:00:00.000000","1967-06-21 00:00:00.000000",58,S,50001-75000,M,0,"Graduate Degree",Professional,1,1
1155.480000,19403,Southwest,US,"North America",20658,IN,"2003-08-03 00:00:00.000000","1967-06-04 00:00:00.000000",58,S,50001-75000,F,0,"Graduate Degree",Professional,0,1
4.990000,19404,Southwest,US,"North America",11442,IN,"2004-06-27 00:00:00.000000","1928-08-15 00:00:00.000000",97,M,0-25000,F,4,"High School","Skilled Manual",1,2
1170.480000,19405,Northwest,US,"North America",12032,IN,"2003-08-13 00:00:00.000000","1960-08-20 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
1188.460000,19406,Northwest,US,"North America",8135,IN,"2003-08-30 00:00:00.000000","1960-10-08 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
1155.480000,19407,Northwest,US,"North America",12623,IN,"2003-08-26 00:00:00.000000","1960-02-06 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
1129.480000,19408,Southwest,US,"North America",3556,IN,"2003-08-24 00:00:00.000000","1960-01-21 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
1183.470000,19409,Southwest,US,"North America",10956,IN,"2003-08-12 00:00:00.000000","1960-02-09 00:00:00.000000",65,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
1120.490000,19410,Northwest,US,"North America",10251,IN,"2003-08-29 00:00:00.000000","1959-02-04 00:00:00.000000",66,M,50001-75000,F,1,"Partial College","Skilled Manual",1,1
69.970000,19411,Canada,CA,"North America",12644,IN,"2004-05-26 00:00:00.000000","1959-04-02 00:00:00.000000",66,M,50001-75000,F,4,"Bachelors ",Professional,1,0
618.470000,19412,Northwest,US,"North America",9466,IN,"2003-11-20 00:00:00.000000","1959-09-27 00:00:00.000000",66,M,75001-100000,M,1,"Graduate Degree",Professional,1,0
1145.480000,19413,Northwest,US,"North America",14215,IN,"2003-08-01 00:00:00.000000","1958-09-05 00:00:00.000000",67,S,50001-75000,M,3,"Bachelors ",Professional,0,1
1145.480000,19414,Canada,CA,"North America",12008,IN,"2003-12-03 00:00:00.000000","1958-04-26 00:00:00.000000",67,M,50001-75000,F,3,"Bachelors ",Professional,1,1
2435.078200,19415,Germany,DE,Europe,4995,IN,"2001-12-15 00:00:00.000000","1960-06-13 00:00:00.000000",65,M,25001-50000,M,3,"Bachelors ",Clerical,1,0
3476.387500,19416,"United Kingdom",GB,Europe,9011,IN,"2003-01-02 00:00:00.000000","1960-01-21 00:00:00.000000",65,M,25001-50000,F,3,"Bachelors ",Clerical,1,0
1854.578200,19417,Germany,DE,Europe,12772,IN,"2001-12-08 00:00:00.000000","1959-10-08 00:00:00.000000",66,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
3476.387500,19418,"United Kingdom",GB,Europe,17809,IN,"2003-01-13 00:00:00.000000","1959-06-11 00:00:00.000000",66,S,25001-50000,M,3,"Graduate Degree",Clerical,1,0
1602.470000,19419,France,FR,Europe,10312,IN,"2003-03-26 00:00:00.000000","1959-08-26 00:00:00.000000",66,S,25001-50000,F,3,"Graduate Degree",Clerical,1,0
4314.878200,19420,Germany,DE,Europe,4043,IN,"2002-01-28 00:00:00.000000","1959-06-19 00:00:00.000000",66,S,25001-50000,M,3,"Graduate Degree",Clerical,1,0
1930.760000,19421,France,FR,Europe,10278,IN,"2003-04-14 00:00:00.000000","1970-09-09 00:00:00.000000",55,S,0-25000,M,1,"High School",Manual,0,1
1819.588200,19422,Germany,DE,Europe,15076,IN,"2002-01-30 00:00:00.000000","1970-11-19 00:00:00.000000",55,S,0-25000,F,0,"Partial College",Manual,0,1
1938.470000,19423,France,FR,Europe,3256,IN,"2003-04-20 00:00:00.000000","1970-08-07 00:00:00.000000",55,S,0-25000,F,0,"Partial College",Manual,0,1
3511.757500,19424,"United Kingdom",GB,Europe,8070,IN,"2003-01-08 00:00:00.000000","1969-07-15 00:00:00.000000",56,S,0-25000,M,2,"High School",Manual,1,0
31.270000,19425,"United Kingdom",GB,Europe,9935,IN,"2003-12-10 00:00:00.000000","1969-08-28 00:00:00.000000",56,M,0-25000,M,2,"High School",Manual,0,0
1938.470000,19426,France,FR,Europe,15822,IN,"2003-04-25 00:00:00.000000","1970-06-14 00:00:00.000000",55,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
1967.450000,19427,France,FR,Europe,15820,IN,"2003-04-01 00:00:00.000000","1970-03-12 00:00:00.000000",55,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
1878.568200,19428,Germany,DE,Europe,16040,IN,"2002-01-05 00:00:00.000000","1970-04-27 00:00:00.000000",55,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
1854.578200,19429,Germany,DE,Europe,14194,IN,"2002-02-25 00:00:00.000000","1970-09-05 00:00:00.000000",55,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
63.970000,19430,"United Kingdom",GB,Europe,8543,IN,"2004-05-25 00:00:00.000000","1920-07-13 00:00:00.000000",105,M,0-25000,F,2,"Bachelors ",Clerical,1,1
4.990000,19431,France,FR,Europe,3667,IN,"2004-03-25 00:00:00.000000","1969-08-19 00:00:00.000000",56,S,0-25000,F,0,"Partial College",Manual,0,1
1869.578200,19432,Germany,DE,Europe,6960,IN,"2002-02-02 00:00:00.000000","1969-09-13 00:00:00.000000",56,S,0-25000,M,0,"Partial College",Manual,0,1
3478.777500,19433,"United Kingdom",GB,Europe,8588,IN,"2003-02-13 00:00:00.000000","1969-12-02 00:00:00.000000",56,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
1934.750000,19434,France,FR,Europe,8285,IN,"2003-04-19 00:00:00.000000","1969-07-22 00:00:00.000000",56,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
3457.767500,19435,"United Kingdom",GB,Europe,18183,IN,"2003-02-03 00:00:00.000000","1969-07-20 00:00:00.000000",56,M,25001-50000,M,0,"Bachelors ",Clerical,0,0
1942.700000,19436,France,FR,Europe,2592,IN,"2003-04-20 00:00:00.000000","1969-10-01 00:00:00.000000",56,M,25001-50000,M,1,"Bachelors ",Clerical,1,0
3480.377500,19437,"United Kingdom",GB,Europe,16528,IN,"2003-02-14 00:00:00.000000","1969-05-25 00:00:00.000000",56,S,25001-50000,F,0,"Graduate Degree",Clerical,1,0
4337.898200,19438,Germany,DE,Europe,2546,IN,"2002-03-15 00:00:00.000000","1969-09-20 00:00:00.000000",56,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
4349.888200,19439,Germany,DE,Europe,7826,IN,"2002-04-19 00:00:00.000000","1969-03-14 00:00:00.000000",56,S,25001-50000,M,0,"Graduate Degree",Clerical,1,0
3492.757500,19440,"United Kingdom",GB,Europe,19787,IN,"2003-03-01 00:00:00.000000","1969-06-25 00:00:00.000000",56,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
1567.460000,19441,France,FR,Europe,5298,IN,"2003-04-23 00:00:00.000000","1969-01-17 00:00:00.000000",57,S,25001-50000,M,0,"Graduate Degree",Clerical,1,0
1602.470000,19442,France,FR,Europe,16667,IN,"2003-04-04 00:00:00.000000","1969-04-27 00:00:00.000000",56,S,25001-50000,M,0,"Graduate Degree","Skilled Manual",1,0
1863.568200,19443,Germany,DE,Europe,8243,IN,"2002-04-12 00:00:00.000000","1951-10-04 00:00:00.000000",74,M,0-25000,M,2,"Partial College",Manual,1,1
58.980000,19444,France,FR,Europe,11963,IN,"2004-04-14 00:00:00.000000","1968-03-03 00:00:00.000000",57,M,0-25000,F,2,"High School",Manual,0,1
63.970000,19445,"United Kingdom",GB,Europe,11874,IN,"2004-04-29 00:00:00.000000","1968-02-08 00:00:00.000000",57,M,0-25000,F,2,"High School",Manual,0,1
1560.430000,19446,France,FR,Europe,8598,IN,"2003-04-19 00:00:00.000000","1968-04-08 00:00:00.000000",57,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
1587.460000,19447,France,FR,Europe,3615,IN,"2003-04-21 00:00:00.000000","1968-06-22 00:00:00.000000",57,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
3543.877500,19448,"United Kingdom",GB,Europe,7221,IN,"2003-03-22 00:00:00.000000","1967-03-07 00:00:00.000000",58,S,0-25000,F,1,"Partial College",Manual,0,1
45.220000,19449,Germany,DE,Europe,12638,IN,"2003-12-29 00:00:00.000000","1926-08-13 00:00:00.000000",99,M,0-25000,M,4,"High School",Manual,0,2
1887.558200,19450,Germany,DE,Europe,20499,IN,"2002-04-14 00:00:00.000000","1967-02-18 00:00:00.000000",58,M,25001-50000,M,1,"Bachelors ",Clerical,1,0
1869.578200,19451,Germany,DE,Europe,11653,IN,"2002-04-28 00:00:00.000000","1966-09-21 00:00:00.000000",59,S,0-25000,M,4,"Partial High School",Manual,1,0
1611.460000,19452,France,FR,Europe,18693,IN,"2003-05-21 00:00:00.000000","1967-06-20 00:00:00.000000",58,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
4267.898200,19453,Germany,DE,Europe,18986,IN,"2002-04-30 00:00:00.000000","1967-05-11 00:00:00.000000",58,M,25001-50000,F,0,"Bachelors ",Clerical,1,0
4363.898200,19454,Germany,DE,Europe,13300,IN,"2002-04-24 00:00:00.000000","1967-08-17 00:00:00.000000",58,M,25001-50000,M,0,"Bachelors ",Clerical,1,0
3478.777500,19455,"United Kingdom",GB,Europe,15901,IN,"2003-03-12 00:00:00.000000","1967-06-02 00:00:00.000000",58,S,25001-50000,M,0,"Bachelors ",Clerical,1,0
37.270000,19456,Germany,DE,Europe,15921,IN,"2004-06-22 00:00:00.000000","1927-07-27 00:00:00.000000",98,M,0-25000,M,2,"High School",Manual,1,1
92.480000,19457,"United Kingdom",GB,Europe,11081,IN,"2004-06-15 00:00:00.000000","1927-07-20 00:00:00.000000",98,S,25001-50000,F,1,"Partial College",Manual,1,1
1957.470000,19458,France,FR,Europe,6814,IN,"2003-05-27 00:00:00.000000","1966-10-23 00:00:00.000000",59,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,1
3478.777500,19459,"United Kingdom",GB,Europe,20611,IN,"2003-04-26 00:00:00.000000","1966-09-25 00:00:00.000000",59,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,1
29.480000,19460,France,FR,Europe,10945,IN,"2003-09-09 00:00:00.000000","1966-06-13 00:00:00.000000",59,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,2
24.990000,19461,"United Kingdom",GB,Europe,16606,IN,"2004-03-11 00:00:00.000000","1965-10-20 00:00:00.000000",60,S,0-25000,F,4,"Partial High School",Manual,1,2
29.480000,19462,France,FR,Europe,8155,IN,"2003-09-11 00:00:00.000000","1965-10-17 00:00:00.000000",60,S,0-25000,F,2,"High School",Manual,1,2
4.990000,19463,France,FR,Europe,19607,IN,"2003-09-10 00:00:00.000000","1965-11-20 00:00:00.000000",60,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,2
58.980000,19464,France,FR,Europe,6798,IN,"2004-04-19 00:00:00.000000","1929-11-08 00:00:00.000000",96,M,0-25000,M,4,"High School",Manual,0,2
4.990000,19465,France,FR,Europe,10355,IN,"2003-11-20 00:00:00.000000","1929-03-05 00:00:00.000000",96,S,0-25000,F,4,"High School",Manual,1,2
63.970000,19466,"United Kingdom",GB,Europe,10610,IN,"2003-11-21 00:00:00.000000","1964-01-21 00:00:00.000000",61,M,0-25000,F,3,"Partial High School",Manual,0,2
3485.377500,19467,"United Kingdom",GB,Europe,14214,IN,"2003-04-28 00:00:00.000000","1964-04-11 00:00:00.000000",61,S,0-25000,F,3,"High School",Manual,1,0
6.280000,19468,France,FR,Europe,6412,IN,"2004-05-26 00:00:00.000000","1963-08-08 00:00:00.000000",62,S,0-25000,M,3,"Partial High School",Manual,1,2
38.980000,19469,France,FR,Europe,17525,IN,"2004-07-11 00:00:00.000000","1963-02-14 00:00:00.000000",62,S,0-25000,F,3,"Partial High School",Manual,1,2
74.980000,19470,"United Kingdom",GB,Europe,12065,IN,"2004-03-04 00:00:00.000000","1963-09-13 00:00:00.000000",62,S,0-25000,F,3,"High School",Manual,1,1
3478.777500,19471,"United Kingdom",GB,Europe,3941,IN,"2003-04-06 00:00:00.000000","1963-05-03 00:00:00.000000",62,S,0-25000,M,3,"High School",Manual,1,1
1854.578200,19472,Germany,DE,Europe,15261,IN,"2002-04-25 00:00:00.000000","1963-02-12 00:00:00.000000",62,S,0-25000,F,3,"High School",Manual,1,3
1917.460000,19473,France,FR,Europe,13312,IN,"2003-05-05 00:00:00.000000","1963-08-26 00:00:00.000000",62,S,0-25000,M,3,"High School",Manual,1,4
1589.750000,19474,France,FR,Europe,11491,IN,"2003-05-29 00:00:00.000000","1966-10-05 00:00:00.000000",59,S,25001-50000,F,0,"Bachelors ",Professional,1,0
1394.930000,19475,France,FR,Europe,5751,IN,"2003-05-16 00:00:00.000000","1966-03-03 00:00:00.000000",59,M,25001-50000,F,0,"Bachelors ",Professional,0,0
4346.418200,19476,Germany,DE,Europe,12473,IN,"2002-05-06 00:00:00.000000","1966-10-25 00:00:00.000000",59,M,25001-50000,F,0,"Bachelors ",Professional,1,0
3533.767500,19477,"United Kingdom",GB,Europe,14880,IN,"2003-04-03 00:00:00.000000","1966-08-22 00:00:00.000000",59,M,25001-50000,M,0,"Bachelors ",Professional,1,0
23.780000,19478,"United Kingdom",GB,Europe,8646,IN,"2004-04-03 00:00:00.000000","1966-12-25 00:00:00.000000",59,M,50001-75000,F,0,"Graduate Degree","Skilled Manual",1,0
3443.787500,19479,"United Kingdom",GB,Europe,3492,IN,"2003-04-17 00:00:00.000000","1963-06-08 00:00:00.000000",62,S,0-25000,F,4,"High School",Manual,1,1
1934.750000,19480,France,FR,Europe,2437,IN,"2003-05-12 00:00:00.000000","1962-10-11 00:00:00.000000",63,M,25001-50000,F,1,"Partial College",Clerical,1,1
3.990000,19481,France,FR,Europe,10250,IN,"2004-03-07 00:00:00.000000","1962-05-15 00:00:00.000000",63,M,25001-50000,M,1,"Partial College",Clerical,1,1
1854.578200,19482,Germany,DE,Europe,2774,IN,"2002-05-24 00:00:00.000000","1962-06-19 00:00:00.000000",63,M,25001-50000,M,1,"Partial College",Clerical,1,1
33.980000,19483,"United Kingdom",GB,Europe,9029,IN,"2004-02-27 00:00:00.000000","1934-04-03 00:00:00.000000",91,M,25001-50000,F,1,"Graduate Degree","Skilled Manual",1,0
38.980000,19484,France,FR,Europe,13362,IN,"2004-05-20 00:00:00.000000","1965-02-26 00:00:00.000000",60,M,25001-50000,M,2,"Partial College",Clerical,0,1
6.280000,19485,France,FR,Europe,9513,IN,"2004-06-11 00:00:00.000000","1965-11-02 00:00:00.000000",60,S,25001-50000,M,2,"Partial College",Clerical,1,1
118.960000,19486,"United Kingdom",GB,Europe,8112,IN,"2004-07-19 00:00:00.000000","1965-03-28 00:00:00.000000",60,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
6.280000,19487,France,FR,Europe,20513,IN,"2004-03-07 00:00:00.000000","1964-07-14 00:00:00.000000",61,M,25001-50000,M,2,"Partial College",Clerical,0,2
47.970000,19488,France,FR,Europe,2447,IN,"2004-04-19 00:00:00.000000","1964-06-12 00:00:00.000000",61,S,25001-50000,F,2,"Partial College",Clerical,1,2
38.980000,19489,France,FR,Europe,2811,IN,"2004-03-01 00:00:00.000000","1964-02-06 00:00:00.000000",61,S,25001-50000,F,2,"Partial College",Clerical,1,2
62.970000,19490,France,FR,Europe,19699,IN,"2003-10-06 00:00:00.000000","1964-11-16 00:00:00.000000",61,S,25001-50000,F,2,"Partial College",Clerical,1,2
6.280000,19491,France,FR,Europe,4036,IN,"2004-07-22 00:00:00.000000","1964-06-14 00:00:00.000000",61,S,25001-50000,M,2,"Partial College",Clerical,1,2
6.280000,19492,France,FR,Europe,5083,IN,"2004-02-04 00:00:00.000000","1964-04-18 00:00:00.000000",61,S,25001-50000,M,2,"Partial College",Clerical,1,2
3515.367500,19493,"United Kingdom",GB,Europe,3503,IN,"2003-05-12 00:00:00.000000","1964-05-12 00:00:00.000000",61,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
6.280000,19494,France,FR,Europe,7840,IN,"2004-04-16 00:00:00.000000","1979-03-20 00:00:00.000000",46,S,0-25000,M,4,"High School",Manual,1,2
38.980000,19495,France,FR,Europe,2514,IN,"2003-12-24 00:00:00.000000","1979-05-04 00:00:00.000000",46,S,0-25000,M,4,"High School",Manual,1,2
1854.578200,19496,Germany,DE,Europe,8147,IN,"2002-05-24 00:00:00.000000","1979-01-09 00:00:00.000000",47,S,25001-50000,M,3,"Partial College",Clerical,1,1
28.980000,19497,"United Kingdom",GB,Europe,9486,IN,"2004-02-18 00:00:00.000000","1979-04-26 00:00:00.000000",46,S,25001-50000,M,3,"Partial College",Clerical,1,2
31.270000,19498,"United Kingdom",GB,Europe,11327,IN,"2003-12-30 00:00:00.000000","1979-02-03 00:00:00.000000",46,S,25001-50000,F,3,"Partial College",Clerical,1,2
3492.757500,19499,"United Kingdom",GB,Europe,20399,IN,"2003-05-13 00:00:00.000000","1963-11-23 00:00:00.000000",62,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,0
3478.777500,19500,"United Kingdom",GB,Europe,16857,IN,"2003-05-23 00:00:00.000000","1963-05-17 00:00:00.000000",62,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,0
1819.588200,19501,Germany,DE,Europe,9375,IN,"2002-05-05 00:00:00.000000","1962-05-11 00:00:00.000000",63,M,25001-50000,F,1,"Partial College",Clerical,1,1
3565.357500,19502,"United Kingdom",GB,Europe,14297,IN,"2003-05-11 00:00:00.000000","1962-02-03 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
1391.950000,19503,France,FR,Europe,8568,IN,"2003-06-08 00:00:00.000000","1962-03-26 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
1382.970000,19504,France,FR,Europe,8249,IN,"2003-06-22 00:00:00.000000","1962-08-13 00:00:00.000000",63,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,1
53.470000,19505,"United Kingdom",GB,Europe,9151,IN,"2003-12-19 00:00:00.000000","1978-03-12 00:00:00.000000",47,S,25001-50000,M,4,"Partial College",Clerical,1,2
3480.377500,19506,"United Kingdom",GB,Europe,17800,IN,"2003-05-22 00:00:00.000000","1978-06-13 00:00:00.000000",47,S,25001-50000,F,4,"Partial College",Clerical,1,3
